station_name,taken_vmag_space,free_vmag_space,total_vmag_space,year,day&month,hour&min
019 Louis Blanc,7,9,16,2022,01-20,13:59
020 Gambetta,1,7,8,2022,01-20,13:59
021 Port Marianne,7,9,16,2022,01-20,13:59
022 Clemenceau,7,5,12,2022,01-20,13:59
023 Les Arceaux,2,14,16,2022,01-20,13:59
024 Cit� Mion,3,5,8,2022,01-20,13:59
025 Nouveau Saint-Roch,1,7,8,2022,01-20,13:59
026 Renouvier,3,5,8,2022,01-20,13:59
027 Odysseum,3,5,8,2022,01-20,13:59
028 Saint-Denis,2,6,8,2022,01-20,13:59
029 Richter,9,7,16,2022,01-20,13:59
030 Charles Flahault,2,6,8,2022,01-20,13:59
031 Voltaire,1,7,8,2022,01-20,13:59
032 Pr�s d'Ar�nes,7,1,8,2022,01-20,13:59
033 Garcia Lorca,6,2,8,2022,01-20,13:59
034 Vert Bois,0,16,16,2022,01-20,13:59
035 Malbosc,2,6,8,2022,01-20,13:59
036 Occitanie,2,30,32,2022,01-20,13:59
037 FacdesSciences,3,21,24,2022,01-20,13:59
038 Fac de Lettres,2,14,16,2022,01-20,13:59
039 Aiguelongue,2,6,8,2022,01-20,13:59
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,13:59
041 Eurom�decine,3,5,8,2022,01-20,13:59
042 Marie Caizergues,3,5,8,2022,01-20,13:59
043 Sabines,4,4,8,2022,01-20,13:59
044 Celleneuve,2,6,8,2022,01-20,13:59
045 Jardin de la Lironde,3,5,8,2022,01-20,13:59
046 P�re Soulas,6,2,8,2022,01-20,13:59
047 Place Viala,3,5,8,2022,01-20,13:59
048 H�tel du D�partement,6,2,8,2022,01-20,13:59
049 Tonnelles,6,2,8,2022,01-20,13:59
050 Parvis Jules Ferry - Gare Saint-Roch,7,1,8,2022,01-20,13:59
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,13:59
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,13:59
054 Providence - Ovalie,5,3,8,2022,01-20,13:59
055 P�rols Etang de l'Or,22,46,68,2022,01-20,13:59
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,13:59
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,13:59
059 Sud De France,3,5,8,2022,01-20,13:59
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,14:09
002 Com�die,18,6,24,2022,01-20,14:09
003 Esplanade,13,19,32,2022,01-20,14:09
004 H�tel de Ville,5,11,16,2022,01-20,14:09
005 Corum,4,8,12,2022,01-20,14:09
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,14:09
007 Foch,4,4,8,2022,01-20,14:09
008 Halles Castellane,7,5,12,2022,01-20,14:09
009 Observatoire,5,3,8,2022,01-20,14:09
010 Rondelet,4,12,16,2022,01-20,14:09
011 Plan Cabanes,4,8,12,2022,01-20,14:09
012 Boutonnet,8,4,12,2022,01-20,14:09
013 Emile Combes,6,2,8,2022,01-20,14:09
014 Beaux-Arts,1,7,8,2022,01-20,14:09
015 Les Aubes,2,6,8,2022,01-20,14:09
016 Antigone centre,7,9,16,2022,01-20,14:09
017 M�diath�que Emile Zola,8,8,16,2022,01-20,14:09
018 Nombre d'Or,11,5,16,2022,01-20,14:09
019 Louis Blanc,7,9,16,2022,01-20,14:09
020 Gambetta,1,7,8,2022,01-20,14:09
021 Port Marianne,7,9,16,2022,01-20,14:09
022 Clemenceau,7,5,12,2022,01-20,14:09
023 Les Arceaux,2,14,16,2022,01-20,14:09
024 Cit� Mion,3,5,8,2022,01-20,14:09
025 Nouveau Saint-Roch,2,6,8,2022,01-20,14:09
026 Renouvier,3,5,8,2022,01-20,14:09
027 Odysseum,3,5,8,2022,01-20,14:09
028 Saint-Denis,2,6,8,2022,01-20,14:09
029 Richter,9,7,16,2022,01-20,14:09
030 Charles Flahault,1,7,8,2022,01-20,14:09
031 Voltaire,1,7,8,2022,01-20,14:09
032 Pr�s d'Ar�nes,7,1,8,2022,01-20,14:09
033 Garcia Lorca,6,2,8,2022,01-20,14:09
034 Vert Bois,0,16,16,2022,01-20,14:09
035 Malbosc,2,6,8,2022,01-20,14:09
036 Occitanie,2,30,32,2022,01-20,14:09
037 FacdesSciences,4,20,24,2022,01-20,14:09
038 Fac de Lettres,1,15,16,2022,01-20,14:09
039 Aiguelongue,3,5,8,2022,01-20,14:09
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,14:09
041 Eurom�decine,3,5,8,2022,01-20,14:09
042 Marie Caizergues,3,5,8,2022,01-20,14:09
043 Sabines,4,4,8,2022,01-20,14:09
044 Celleneuve,2,6,8,2022,01-20,14:09
045 Jardin de la Lironde,3,5,8,2022,01-20,14:09
046 P�re Soulas,6,2,8,2022,01-20,14:09
047 Place Viala,3,5,8,2022,01-20,14:09
048 H�tel du D�partement,6,2,8,2022,01-20,14:09
049 Tonnelles,6,2,8,2022,01-20,14:09
050 Parvis Jules Ferry - Gare Saint-Roch,7,1,8,2022,01-20,14:09
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,14:09
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,14:09
054 Providence - Ovalie,5,3,8,2022,01-20,14:09
055 P�rols Etang de l'Or,22,46,68,2022,01-20,14:09
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,14:09
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,14:09
059 Sud De France,3,5,8,2022,01-20,14:09
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,14:20
002 Com�die,18,6,24,2022,01-20,14:20
003 Esplanade,13,19,32,2022,01-20,14:20
004 H�tel de Ville,5,11,16,2022,01-20,14:20
005 Corum,4,8,12,2022,01-20,14:20
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,14:20
007 Foch,4,4,8,2022,01-20,14:20
008 Halles Castellane,7,5,12,2022,01-20,14:20
009 Observatoire,5,3,8,2022,01-20,14:20
010 Rondelet,4,12,16,2022,01-20,14:20
011 Plan Cabanes,4,8,12,2022,01-20,14:20
012 Boutonnet,9,3,12,2022,01-20,14:20
013 Emile Combes,6,2,8,2022,01-20,14:20
014 Beaux-Arts,1,7,8,2022,01-20,14:20
015 Les Aubes,2,6,8,2022,01-20,14:20
016 Antigone centre,7,9,16,2022,01-20,14:20
017 M�diath�que Emile Zola,8,8,16,2022,01-20,14:20
018 Nombre d'Or,11,5,16,2022,01-20,14:20
019 Louis Blanc,7,9,16,2022,01-20,14:20
020 Gambetta,1,7,8,2022,01-20,14:20
021 Port Marianne,7,9,16,2022,01-20,14:20
022 Clemenceau,7,5,12,2022,01-20,14:20
023 Les Arceaux,3,13,16,2022,01-20,14:20
024 Cit� Mion,3,5,8,2022,01-20,14:20
025 Nouveau Saint-Roch,2,6,8,2022,01-20,14:20
026 Renouvier,3,5,8,2022,01-20,14:20
027 Odysseum,3,5,8,2022,01-20,14:20
028 Saint-Denis,2,6,8,2022,01-20,14:20
029 Richter,9,7,16,2022,01-20,14:20
030 Charles Flahault,1,7,8,2022,01-20,14:20
031 Voltaire,1,7,8,2022,01-20,14:20
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,14:20
033 Garcia Lorca,7,1,8,2022,01-20,14:20
034 Vert Bois,0,16,16,2022,01-20,14:20
035 Malbosc,2,6,8,2022,01-20,14:20
036 Occitanie,2,30,32,2022,01-20,14:20
037 FacdesSciences,4,20,24,2022,01-20,14:20
038 Fac de Lettres,0,16,16,2022,01-20,14:20
039 Aiguelongue,4,4,8,2022,01-20,14:20
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,14:20
041 Eurom�decine,3,5,8,2022,01-20,14:20
042 Marie Caizergues,3,5,8,2022,01-20,14:20
043 Sabines,4,4,8,2022,01-20,14:20
044 Celleneuve,2,6,8,2022,01-20,14:20
045 Jardin de la Lironde,3,5,8,2022,01-20,14:20
046 P�re Soulas,6,2,8,2022,01-20,14:20
047 Place Viala,3,5,8,2022,01-20,14:20
048 H�tel du D�partement,6,2,8,2022,01-20,14:20
049 Tonnelles,6,2,8,2022,01-20,14:20
050 Parvis Jules Ferry - Gare Saint-Roch,7,1,8,2022,01-20,14:20
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,14:20
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,14:20
054 Providence - Ovalie,5,3,8,2022,01-20,14:20
055 P�rols Etang de l'Or,22,46,68,2022,01-20,14:20
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,14:20
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,14:20
059 Sud De France,3,5,8,2022,01-20,14:20
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,14:30
002 Com�die,18,6,24,2022,01-20,14:30
003 Esplanade,13,19,32,2022,01-20,14:30
004 H�tel de Ville,5,11,16,2022,01-20,14:30
005 Corum,4,8,12,2022,01-20,14:30
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,14:30
007 Foch,6,2,8,2022,01-20,14:30
008 Halles Castellane,7,5,12,2022,01-20,14:30
009 Observatoire,5,3,8,2022,01-20,14:30
010 Rondelet,4,12,16,2022,01-20,14:30
011 Plan Cabanes,4,8,12,2022,01-20,14:30
012 Boutonnet,10,2,12,2022,01-20,14:30
013 Emile Combes,6,2,8,2022,01-20,14:30
014 Beaux-Arts,1,7,8,2022,01-20,14:30
015 Les Aubes,2,6,8,2022,01-20,14:30
016 Antigone centre,7,9,16,2022,01-20,14:30
017 M�diath�que Emile Zola,8,8,16,2022,01-20,14:30
018 Nombre d'Or,11,5,16,2022,01-20,14:30
019 Louis Blanc,7,9,16,2022,01-20,14:30
020 Gambetta,1,7,8,2022,01-20,14:30
021 Port Marianne,7,9,16,2022,01-20,14:30
022 Clemenceau,7,5,12,2022,01-20,14:30
023 Les Arceaux,3,13,16,2022,01-20,14:30
024 Cit� Mion,3,5,8,2022,01-20,14:30
025 Nouveau Saint-Roch,2,6,8,2022,01-20,14:30
026 Renouvier,3,5,8,2022,01-20,14:30
027 Odysseum,4,4,8,2022,01-20,14:30
028 Saint-Denis,2,6,8,2022,01-20,14:30
029 Richter,9,7,16,2022,01-20,14:30
030 Charles Flahault,1,7,8,2022,01-20,14:30
031 Voltaire,1,7,8,2022,01-20,14:30
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,14:30
033 Garcia Lorca,7,1,8,2022,01-20,14:30
034 Vert Bois,0,16,16,2022,01-20,14:30
035 Malbosc,2,6,8,2022,01-20,14:30
036 Occitanie,3,29,32,2022,01-20,14:30
037 FacdesSciences,4,20,24,2022,01-20,14:30
038 Fac de Lettres,0,16,16,2022,01-20,14:30
039 Aiguelongue,4,4,8,2022,01-20,14:30
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,14:30
041 Eurom�decine,3,5,8,2022,01-20,14:30
042 Marie Caizergues,3,5,8,2022,01-20,14:30
043 Sabines,4,4,8,2022,01-20,14:30
044 Celleneuve,2,6,8,2022,01-20,14:30
045 Jardin de la Lironde,3,5,8,2022,01-20,14:30
046 P�re Soulas,6,2,8,2022,01-20,14:30
047 Place Viala,3,5,8,2022,01-20,14:30
048 H�tel du D�partement,6,2,8,2022,01-20,14:30
049 Tonnelles,6,2,8,2022,01-20,14:30
050 Parvis Jules Ferry - Gare Saint-Roch,7,1,8,2022,01-20,14:30
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,14:30
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,14:30
054 Providence - Ovalie,5,3,8,2022,01-20,14:30
055 P�rols Etang de l'Or,22,46,68,2022,01-20,14:30
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,14:30
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,14:30
059 Sud De France,3,5,8,2022,01-20,14:30
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,14:40
002 Com�die,18,6,24,2022,01-20,14:40
003 Esplanade,13,19,32,2022,01-20,14:40
004 H�tel de Ville,6,10,16,2022,01-20,14:40
005 Corum,4,8,12,2022,01-20,14:40
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,14:40
007 Foch,6,2,8,2022,01-20,14:40
008 Halles Castellane,6,6,12,2022,01-20,14:40
009 Observatoire,6,2,8,2022,01-20,14:40
010 Rondelet,4,12,16,2022,01-20,14:40
011 Plan Cabanes,5,7,12,2022,01-20,14:40
012 Boutonnet,10,2,12,2022,01-20,14:40
013 Emile Combes,6,2,8,2022,01-20,14:40
014 Beaux-Arts,1,7,8,2022,01-20,14:40
015 Les Aubes,1,7,8,2022,01-20,14:40
016 Antigone centre,7,9,16,2022,01-20,14:40
017 M�diath�que Emile Zola,9,7,16,2022,01-20,14:40
018 Nombre d'Or,10,6,16,2022,01-20,14:40
019 Louis Blanc,8,8,16,2022,01-20,14:40
020 Gambetta,1,7,8,2022,01-20,14:40
021 Port Marianne,7,9,16,2022,01-20,14:40
022 Clemenceau,7,5,12,2022,01-20,14:40
023 Les Arceaux,3,13,16,2022,01-20,14:40
024 Cit� Mion,3,5,8,2022,01-20,14:40
025 Nouveau Saint-Roch,2,6,8,2022,01-20,14:40
026 Renouvier,3,5,8,2022,01-20,14:40
027 Odysseum,4,4,8,2022,01-20,14:40
028 Saint-Denis,2,6,8,2022,01-20,14:40
029 Richter,9,7,16,2022,01-20,14:40
030 Charles Flahault,0,8,8,2022,01-20,14:40
031 Voltaire,1,7,8,2022,01-20,14:40
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,14:40
033 Garcia Lorca,7,1,8,2022,01-20,14:40
034 Vert Bois,0,16,16,2022,01-20,14:40
035 Malbosc,2,6,8,2022,01-20,14:40
036 Occitanie,4,28,32,2022,01-20,14:40
037 FacdesSciences,4,20,24,2022,01-20,14:40
038 Fac de Lettres,0,16,16,2022,01-20,14:40
039 Aiguelongue,4,4,8,2022,01-20,14:40
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,14:40
041 Eurom�decine,3,5,8,2022,01-20,14:40
042 Marie Caizergues,3,5,8,2022,01-20,14:40
043 Sabines,4,4,8,2022,01-20,14:40
044 Celleneuve,2,6,8,2022,01-20,14:40
045 Jardin de la Lironde,3,5,8,2022,01-20,14:40
046 P�re Soulas,6,2,8,2022,01-20,14:40
047 Place Viala,2,6,8,2022,01-20,14:40
048 H�tel du D�partement,6,2,8,2022,01-20,14:40
049 Tonnelles,6,2,8,2022,01-20,14:40
050 Parvis Jules Ferry - Gare Saint-Roch,8,0,8,2022,01-20,14:40
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,14:40
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,14:40
054 Providence - Ovalie,5,3,8,2022,01-20,14:40
055 P�rols Etang de l'Or,22,46,68,2022,01-20,14:40
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,14:40
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,14:40
059 Sud De France,3,5,8,2022,01-20,14:40
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,14:50
002 Com�die,18,6,24,2022,01-20,14:50
003 Esplanade,13,19,32,2022,01-20,14:50
004 H�tel de Ville,6,10,16,2022,01-20,14:50
005 Corum,4,8,12,2022,01-20,14:50
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,14:50
007 Foch,6,2,8,2022,01-20,14:50
008 Halles Castellane,5,7,12,2022,01-20,14:50
009 Observatoire,6,2,8,2022,01-20,14:50
010 Rondelet,4,12,16,2022,01-20,14:50
011 Plan Cabanes,4,8,12,2022,01-20,14:50
012 Boutonnet,10,2,12,2022,01-20,14:50
013 Emile Combes,6,2,8,2022,01-20,14:50
014 Beaux-Arts,1,7,8,2022,01-20,14:50
015 Les Aubes,1,7,8,2022,01-20,14:50
016 Antigone centre,7,9,16,2022,01-20,14:50
017 M�diath�que Emile Zola,9,7,16,2022,01-20,14:50
018 Nombre d'Or,11,5,16,2022,01-20,14:50
019 Louis Blanc,8,8,16,2022,01-20,14:50
020 Gambetta,1,7,8,2022,01-20,14:50
021 Port Marianne,7,9,16,2022,01-20,14:50
022 Clemenceau,7,5,12,2022,01-20,14:50
023 Les Arceaux,3,13,16,2022,01-20,14:50
024 Cit� Mion,3,5,8,2022,01-20,14:50
025 Nouveau Saint-Roch,2,6,8,2022,01-20,14:50
026 Renouvier,3,5,8,2022,01-20,14:50
027 Odysseum,4,4,8,2022,01-20,14:50
028 Saint-Denis,2,6,8,2022,01-20,14:50
029 Richter,9,7,16,2022,01-20,14:50
030 Charles Flahault,0,8,8,2022,01-20,14:50
031 Voltaire,1,7,8,2022,01-20,14:50
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,14:50
033 Garcia Lorca,7,1,8,2022,01-20,14:50
034 Vert Bois,0,16,16,2022,01-20,14:50
035 Malbosc,2,6,8,2022,01-20,14:50
036 Occitanie,4,28,32,2022,01-20,14:50
037 FacdesSciences,1,23,24,2022,01-20,14:50
038 Fac de Lettres,0,16,16,2022,01-20,14:50
039 Aiguelongue,4,4,8,2022,01-20,14:50
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,14:50
041 Eurom�decine,3,5,8,2022,01-20,14:50
042 Marie Caizergues,3,5,8,2022,01-20,14:50
043 Sabines,4,4,8,2022,01-20,14:50
044 Celleneuve,2,6,8,2022,01-20,14:50
045 Jardin de la Lironde,3,5,8,2022,01-20,14:50
046 P�re Soulas,6,2,8,2022,01-20,14:50
047 Place Viala,2,6,8,2022,01-20,14:50
048 H�tel du D�partement,6,2,8,2022,01-20,14:50
049 Tonnelles,6,2,8,2022,01-20,14:50
050 Parvis Jules Ferry - Gare Saint-Roch,8,0,8,2022,01-20,14:50
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,14:50
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,14:50
054 Providence - Ovalie,5,3,8,2022,01-20,14:50
055 P�rols Etang de l'Or,22,46,68,2022,01-20,14:50
056 Albert 1er - Cath�drale,7,5,12,2022,01-20,14:50
057 Saint-Guilhem - Courreau,5,3,8,2022,01-20,14:50
059 Sud De France,3,5,8,2022,01-20,14:50
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,15:00
002 Com�die,19,5,24,2022,01-20,15:00
003 Esplanade,13,19,32,2022,01-20,15:00
004 H�tel de Ville,6,10,16,2022,01-20,15:00
005 Corum,4,8,12,2022,01-20,15:00
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,15:00
007 Foch,6,2,8,2022,01-20,15:00
008 Halles Castellane,5,7,12,2022,01-20,15:00
009 Observatoire,6,2,8,2022,01-20,15:00
010 Rondelet,4,12,16,2022,01-20,15:00
011 Plan Cabanes,4,8,12,2022,01-20,15:00
012 Boutonnet,9,3,12,2022,01-20,15:00
013 Emile Combes,6,2,8,2022,01-20,15:00
014 Beaux-Arts,1,7,8,2022,01-20,15:00
015 Les Aubes,1,7,8,2022,01-20,15:00
016 Antigone centre,7,9,16,2022,01-20,15:00
017 M�diath�que Emile Zola,10,6,16,2022,01-20,15:00
018 Nombre d'Or,12,4,16,2022,01-20,15:00
019 Louis Blanc,8,8,16,2022,01-20,15:00
020 Gambetta,1,7,8,2022,01-20,15:00
021 Port Marianne,7,9,16,2022,01-20,15:00
022 Clemenceau,7,5,12,2022,01-20,15:00
023 Les Arceaux,3,13,16,2022,01-20,15:00
024 Cit� Mion,3,5,8,2022,01-20,15:00
025 Nouveau Saint-Roch,1,7,8,2022,01-20,15:00
026 Renouvier,3,5,8,2022,01-20,15:00
027 Odysseum,4,4,8,2022,01-20,15:00
028 Saint-Denis,2,6,8,2022,01-20,15:00
029 Richter,9,7,16,2022,01-20,15:00
030 Charles Flahault,0,8,8,2022,01-20,15:00
031 Voltaire,1,7,8,2022,01-20,15:00
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,15:00
033 Garcia Lorca,7,1,8,2022,01-20,15:00
034 Vert Bois,0,16,16,2022,01-20,15:00
035 Malbosc,2,6,8,2022,01-20,15:00
036 Occitanie,4,28,32,2022,01-20,15:00
037 FacdesSciences,1,23,24,2022,01-20,15:00
038 Fac de Lettres,2,14,16,2022,01-20,15:00
039 Aiguelongue,4,4,8,2022,01-20,15:00
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,15:00
041 Eurom�decine,3,5,8,2022,01-20,15:00
042 Marie Caizergues,3,5,8,2022,01-20,15:00
043 Sabines,4,4,8,2022,01-20,15:00
044 Celleneuve,2,6,8,2022,01-20,15:00
045 Jardin de la Lironde,3,5,8,2022,01-20,15:00
046 P�re Soulas,7,1,8,2022,01-20,15:00
047 Place Viala,2,6,8,2022,01-20,15:00
048 H�tel du D�partement,6,2,8,2022,01-20,15:00
049 Tonnelles,6,2,8,2022,01-20,15:00
050 Parvis Jules Ferry - Gare Saint-Roch,8,0,8,2022,01-20,15:00
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,15:00
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,15:00
054 Providence - Ovalie,5,3,8,2022,01-20,15:00
055 P�rols Etang de l'Or,22,46,68,2022,01-20,15:00
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,15:00
057 Saint-Guilhem - Courreau,4,4,8,2022,01-20,15:00
059 Sud De France,3,5,8,2022,01-20,15:00
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,15:10
002 Com�die,19,5,24,2022,01-20,15:10
003 Esplanade,12,20,32,2022,01-20,15:10
004 H�tel de Ville,6,10,16,2022,01-20,15:10
005 Corum,4,8,12,2022,01-20,15:10
006 Place Albert 1er - St Charles,17,14,31,2022,01-20,15:10
007 Foch,6,2,8,2022,01-20,15:10
008 Halles Castellane,5,7,12,2022,01-20,15:10
009 Observatoire,6,2,8,2022,01-20,15:10
010 Rondelet,4,12,16,2022,01-20,15:10
011 Plan Cabanes,4,8,12,2022,01-20,15:10
012 Boutonnet,10,2,12,2022,01-20,15:10
013 Emile Combes,6,2,8,2022,01-20,15:10
014 Beaux-Arts,1,7,8,2022,01-20,15:10
015 Les Aubes,1,7,8,2022,01-20,15:10
016 Antigone centre,7,9,16,2022,01-20,15:10
017 M�diath�que Emile Zola,10,6,16,2022,01-20,15:10
018 Nombre d'Or,12,4,16,2022,01-20,15:10
019 Louis Blanc,8,8,16,2022,01-20,15:10
020 Gambetta,1,7,8,2022,01-20,15:10
021 Port Marianne,8,8,16,2022,01-20,15:10
022 Clemenceau,7,5,12,2022,01-20,15:10
023 Les Arceaux,2,14,16,2022,01-20,15:10
024 Cit� Mion,3,5,8,2022,01-20,15:10
025 Nouveau Saint-Roch,1,7,8,2022,01-20,15:10
026 Renouvier,3,5,8,2022,01-20,15:10
027 Odysseum,4,4,8,2022,01-20,15:10
028 Saint-Denis,2,6,8,2022,01-20,15:10
029 Richter,9,7,16,2022,01-20,15:10
030 Charles Flahault,0,8,8,2022,01-20,15:10
031 Voltaire,1,7,8,2022,01-20,15:10
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,15:10
033 Garcia Lorca,7,1,8,2022,01-20,15:10
034 Vert Bois,0,16,16,2022,01-20,15:10
035 Malbosc,2,6,8,2022,01-20,15:10
036 Occitanie,3,29,32,2022,01-20,15:10
037 FacdesSciences,3,21,24,2022,01-20,15:10
038 Fac de Lettres,3,13,16,2022,01-20,15:10
039 Aiguelongue,4,4,8,2022,01-20,15:10
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,15:10
041 Eurom�decine,3,5,8,2022,01-20,15:10
042 Marie Caizergues,3,5,8,2022,01-20,15:10
043 Sabines,4,4,8,2022,01-20,15:10
044 Celleneuve,2,6,8,2022,01-20,15:10
045 Jardin de la Lironde,3,5,8,2022,01-20,15:10
046 P�re Soulas,7,1,8,2022,01-20,15:10
047 Place Viala,2,6,8,2022,01-20,15:10
048 H�tel du D�partement,6,2,8,2022,01-20,15:10
049 Tonnelles,5,3,8,2022,01-20,15:10
050 Parvis Jules Ferry - Gare Saint-Roch,8,0,8,2022,01-20,15:10
051 Pont de Lattes - Gare Saint-Roch,1,11,12,2022,01-20,15:10
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,15:10
054 Providence - Ovalie,5,3,8,2022,01-20,15:10
055 P�rols Etang de l'Or,22,46,68,2022,01-20,15:10
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,15:10
057 Saint-Guilhem - Courreau,4,4,8,2022,01-20,15:10
059 Sud De France,3,5,8,2022,01-20,15:10
001 Rue Jules Ferry - Gare Saint-Roch,5,7,12,2022,01-20,15:21
002 Com�die,19,5,24,2022,01-20,15:21
003 Esplanade,12,20,32,2022,01-20,15:21
004 H�tel de Ville,6,10,16,2022,01-20,15:21
005 Corum,4,8,12,2022,01-20,15:21
006 Place Albert 1er - St Charles,18,13,31,2022,01-20,15:21
007 Foch,6,2,8,2022,01-20,15:21
008 Halles Castellane,5,7,12,2022,01-20,15:21
009 Observatoire,6,2,8,2022,01-20,15:21
010 Rondelet,4,12,16,2022,01-20,15:21
011 Plan Cabanes,4,8,12,2022,01-20,15:21
012 Boutonnet,10,2,12,2022,01-20,15:21
013 Emile Combes,6,2,8,2022,01-20,15:21
014 Beaux-Arts,1,7,8,2022,01-20,15:21
015 Les Aubes,1,7,8,2022,01-20,15:21
016 Antigone centre,6,10,16,2022,01-20,15:21
017 M�diath�que Emile Zola,10,6,16,2022,01-20,15:21
018 Nombre d'Or,12,4,16,2022,01-20,15:21
019 Louis Blanc,9,7,16,2022,01-20,15:21
020 Gambetta,1,7,8,2022,01-20,15:21
021 Port Marianne,8,8,16,2022,01-20,15:21
022 Clemenceau,7,5,12,2022,01-20,15:21
023 Les Arceaux,2,14,16,2022,01-20,15:21
024 Cit� Mion,3,5,8,2022,01-20,15:21
025 Nouveau Saint-Roch,1,7,8,2022,01-20,15:21
026 Renouvier,3,5,8,2022,01-20,15:21
027 Odysseum,4,4,8,2022,01-20,15:21
028 Saint-Denis,2,6,8,2022,01-20,15:21
029 Richter,9,7,16,2022,01-20,15:21
030 Charles Flahault,0,8,8,2022,01-20,15:21
031 Voltaire,1,7,8,2022,01-20,15:21
032 Pr�s d'Ar�nes,4,4,8,2022,01-20,15:21
033 Garcia Lorca,7,1,8,2022,01-20,15:21
034 Vert Bois,0,16,16,2022,01-20,15:21
035 Malbosc,3,5,8,2022,01-20,15:21
036 Occitanie,3,29,32,2022,01-20,15:21
037 FacdesSciences,3,21,24,2022,01-20,15:21
038 Fac de Lettres,5,11,16,2022,01-20,15:21
039 Aiguelongue,4,4,8,2022,01-20,15:21
040 Jeu de Mail des Abb�s,3,5,8,2022,01-20,15:21
041 Eurom�decine,3,5,8,2022,01-20,15:21
042 Marie Caizergues,3,5,8,2022,01-20,15:21
043 Sabines,4,4,8,2022,01-20,15:21
044 Celleneuve,2,6,8,2022,01-20,15:21
045 Jardin de la Lironde,3,5,8,2022,01-20,15:21
046 P�re Soulas,7,1,8,2022,01-20,15:21
047 Place Viala,2,6,8,2022,01-20,15:21
048 H�tel du D�partement,6,2,8,2022,01-20,15:21
049 Tonnelles,5,3,8,2022,01-20,15:21
050 Parvis Jules Ferry - Gare Saint-Roch,8,0,8,2022,01-20,15:21
051 Pont de Lattes - Gare Saint-Roch,0,12,12,2022,01-20,15:21
053 Deux Ponts - Gare Saint-Roch,2,6,8,2022,01-20,15:21
054 Providence - Ovalie,5,3,8,2022,01-20,15:21
055 P�rols Etang de l'Or,20,48,68,2022,01-20,15:21
056 Albert 1er - Cath�drale,6,6,12,2022,01-20,15:21
057 Saint-Guilhem - Courreau,4,4,8,2022,01-20,15:21
059 Sud De France,3,5,8,2022,01-20,15:21
